Month,Day,Weekday,Hour,Accident_Duration(min)_standardized,Distance(mi)_standardized,Temperature(F)_standardized,Humidity(%)_standardized,Pressure(in)_standardized,Visibility(mi)_standardized,Wind_Speed(mph)_standardized,Precipitation(in)_standardized,Longitude_standardized,Latitude_standardized,Street_frequency-encoded,City_frequency-encoded,County_frequency-encoded,Zipcode_frequency-encoded,Source_label-encoded,State_label-encoded,Timezone_label-encoded,Wind_Direction_label-encoded,Weather_Condition_label-encoded,Crossing_label-encoded,Junction_label-encoded,Station_label-encoded,Stop_label-encoded,Traffic_Signal_label-encoded,Sunrise_Sunset_label-encoded,Civil_Twilight_label-encoded,Nautical_Twilight_label-encoded,Astronomical_Twilight_label-encoded,Year_label-encoded
12,13,4,16,2.0336194973722237,-0.5304735181015928,-0.11601119607444245,0.6839791372884201,0.5316418989901561,-1.6299274738119243,-0.25138798018204056,-0.0747687294803286,-1.4229771748449134,-0.3796414743053154,4.280719182863927,2.488819460846609,4.40595014571415,2.8087007311985115,1,3,3,9,1,0,0,0,0,0,0,0,0,0,3
12,17,0,15,-0.8733670280420816,1.3535647585033421,-0.4335723382914813,-0.724020359809913,0.266790269369696,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.9535147241817797,0.5457384173779214,2.816791003127985,1.3319353176785516,0.5630843071697315,1.443284842235235,0,43,1,4,0,0,0,0,0,0,0,0,0,0,2
9,22,4,6,-0.2405774175790759,-0.5304735181015928,0.45673300685271645,0.6839791372884201,0.6520290033630949,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.5454666852288568,-0.4058361267442176,5.387948574809187,4.298410063736244,2.4252655479121192,2.3105745659182793,1,9,1,1,1,0,0,0,0,0,1,1,1,0,1
6,28,1,7,-0.8712693829245246,-0.5304735181015928,0.4510622721702696,1.0927531848330974,-0.07029362287452907,-0.840972686436741,0.2051130821755926,-0.0747687294803286,0.8759564461446546,0.023848776084844703,0.1950608437950309,4.6726350679348645,3.2264843791608167,1.756722459588259,1,25,1,3,1,0,0,0,0,0,0,0,0,0,6
7,1,0,23,-0.8995875920115431,1.742026258834257,0.7913063531170969,0.6385597986723448,-1.7316356632210634,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,0.07659480335649434,1.1052883356168166,0.8295598670563535,0.04168930186366947,0.010845975639970739,0.03823068353318796,0,10,0,5,4,0,0,0,0,0,1,1,1,1,3
12,21,0,16,1.0190584755138574,-0.5304735181015928,-0.5129626238457409,-0.7694396984259882,-0.9130033534850918,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.4076579708508414,-0.2202801670238443,1.5393466934460756,2.5387884341548235,1.4936346257942545,0.5314960019691614,1,0,0,9,0,0,0,0,0,0,1,0,0,0,4
8,31,2,16,-0.876513495718417,-0.5304735181015928,1.4717945150107514,-1.087375068738515,-1.418629191851421,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,0.7487950434070426,-0.10962715229889174,2.79069445927764,5.1001409585251825,3.4100052227176167,3.1906650349414023,2,25,1,8,0,1,0,0,0,1,0,0,0,0,6
12,4,1,9,-0.8702205603657462,-0.5304735181015928,-0.9155847862994866,-0.4515043281134615,1.302119366976954,0.3424594946260341,0.47901371959017236,-0.0747687294803286,0.2504064582459082,-0.8886169040094002,0.8295598670563535,1.2377374960285263,0.17006770892743497,1.315861572108272,1,23,0,3,0,0,0,0,0,1,0,0,0,0,2
5,2,3,1,-0.8754646731596385,0.4066898514467383,-0.059303849249971244,1.2290112006813232,-1.2741646666038995,-1.2354500801243327,-0.9361395737184902,0.30720092149152145,0.6345199850674809,0.8282270377393102,4.564189380904871,3.0826883967879084,1.7269938534146816,1.2054475331485908,0,33,1,4,4,0,1,0,0,0,1,1,1,1,3
4,28,3,6,0.1827972886478302,1.8342858651628486,-1.4769875198617515,1.54694657099385,-0.19068072724746782,0.3424594946260341,-1.62089116725494,-0.0747687294803286,-1.6539045837149655,2.2754943609738882,2.8038278574874074,0.604384173476509,1.251975938439744,0.9242050388299937,0,45,3,0,1,0,1,0,0,0,0,0,0,0,6
3,10,3,14,0.4222784395689123,-0.2828293116406349,-0.7964993579680969,-1.223633084586741,0.6520290033630949,0.3424594946260341,-1.62089116725494,-0.0747687294803286,1.1526372876884132,1.009051888948707,0.1950608437950309,3.073868968167172,1.5281317866770705,1.4705195949801027,0,32,1,0,0,1,0,0,0,1,0,0,0,0,6
7,30,1,11,-0.8775623182771954,0.1493341074775075,1.074843087239453,-0.542343005345612,-0.14252588549829404,-0.44649529274914923,-0.25138798018204056,-0.0747687294803286,-1.4218781600889225,-0.3308656712977647,1.7089363257509278,5.166284033806421,4.40595014571415,1.7832738338612297,0,3,3,9,0,0,0,0,0,0,0,0,0,0,3
6,22,0,0,-0.8649764475718539,-0.5304735181015928,-0.17271854289891367,0.5477211214401942,0.3149451111188698,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.6377399211298767,0.2756251198724883,2.501437304962608,2.1516267187946467,2.2850100757142644,2.447646717668965,0,3,3,2,0,0,0,0,0,0,1,1,1,1,4
7,14,4,19,-0.8691717378069678,-0.5304735181015928,1.925453289606521,-1.3144717618188915,0.5075644781155649,0.3424594946260341,0.7529143570047525,-0.0747687294803286,-0.2329835926611406,-1.1218169207396012,4.92714365958651,4.760757039162297,3.1287919333004637,1.386483758339855,1,41,0,1,4,0,0,0,0,0,0,0,0,0,1
9,30,4,19,-0.8712693829245246,-0.5304735181015928,0.45673300685271645,0.09352773527944165,0.41125479461721737,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,-1.427440081936523,-0.37508561416280733,5.717889124628547,0.45406592108659155,4.40595014571415,0.7189190764437426,1,3,3,4,0,0,0,0,0,0,1,1,1,0,0
1,20,4,17,0.1342018434244282,0.003661044853414513,-1.1934507857393954,-0.49692366672953675,-0.792616249112153,0.3424594946260341,1.1181152068908589,-0.0747687294803286,0.9761022274225863,0.8192473511682642,2.038220107892723,0.13888918162225353,2.0741015742908595,0.24121617396874295,0,36,1,4,1,0,0,0,0,0,1,0,0,0,7
10,20,6,14,0.48241093293887766,-0.5304735181015928,1.5285018618352226,-2.449955227220773,-2.6947324982045564,-0.840972686436741,0.2051130821755926,-0.0747687294803286,-1.3759370433897795,-0.29133083424697315,3.3371388001566116,3.1659544155117003,2.8468795122670096,2.8985155422032354,1,3,3,9,0,0,0,0,0,0,0,0,0,0,3
9,26,0,19,1.276369609934174,0.1687571824940531,1.0181357404149818,-1.3598911004349667,-0.07029362287452907,0.3424594946260341,1.574616269248492,-0.0747687294803286,-1.582850107416363,0.36643663380719577,1.2766522465023282,2.4249851779418967,1.555358047028461,1.8027347255282564,0,3,3,4,0,0,0,0,0,0,1,1,1,0,6
6,25,3,7,-0.8786111408359739,-0.5304735181015928,0.3943549253457984,1.4106885551456243,-0.07029362287452907,-3.4050757454060867,-1.62089116725494,5.2728063841255715,0.7380440620874424,-0.35093380009177894,0.73088827286364,3.833654033805304,2.228310789048113,3.021614920866232,1,38,1,0,4,0,1,0,0,0,0,0,0,0,4
6,28,6,3,1.441733966701578,-0.5304735181015928,-0.3995479301967985,0.41146310559196847,-0.07029362287452907,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,-1.6904918163218692,1.865291121479226,6.1113323520537275,0.6498564275160148,2.248849346533745,0.9695573022740542,0,35,3,7,1,0,0,0,0,0,1,1,1,0,4
4,29,0,10,-0.8716189904441174,2.0236608465741694,-0.6263773174946833,-1.450729777667117,1.2780419461023627,0.3424594946260341,0.6616141445332258,-0.0747687294803286,1.1313416770773275,0.9031883324755923,1.9191837579141948,0.27708520685188553,0.6174670917567121,0.5541418018189812,0,29,1,1,0,0,0,0,0,0,0,0,0,0,3
5,26,1,4,1.0229041582293785,0.6251994453828776,0.280940231696856,0.6839791372884201,-1.0815452996072044,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,0.8677134579660942,1.422657554825099,1.8870708997389174,2.21399991030691,1.0435614484400382,0.14486499946170545,0,32,1,5,0,0,1,0,0,0,1,1,0,0,4
7,8,4,9,-0.5055799174304341,-0.5304735181015928,0.1675255380479136,0.6839791372884201,0.19455800674593104,-0.840972686436741,-1.62089116725494,-0.0747687294803286,-1.416340805341772,-0.363440559224085,2.447019728334792,1.3541608147056963,4.40595014571415,1.834350877535976,1,3,3,0,1,0,0,0,0,0,0,0,0,0,6
4,7,3,13,-0.8761638881988241,-0.5304735181015928,1.074843087239453,1.0019145076009468,0.19455800674593104,-2.4188822611871075,1.3463657380696754,0.8164937894539881,0.7950065724458737,-1.8683877157425495,6.287774239970398,1.795638509011675,1.7231080973826056,1.3668097385729105,1,8,1,6,4,0,0,0,0,0,0,0,0,0,6
9,8,3,10,-0.872667813002896,-0.5304735181015928,0.9614283935905105,0.3660437669758932,0.07417090237299229,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.15929805947261605,-1.0798515083057052,2.79069445927764,4.483284496796575,2.819727186079411,2.196004960064842,2,16,0,2,0,0,0,0,0,0,0,0,0,0,6
4,24,1,10,-0.2405774175790759,-0.5304735181015928,-0.3428405833723273,1.54694657099385,0.3149451111188698,-0.840972686436741,1.2778905787160304,0.4345241384821381,0.6704386540357312,-0.1789223486492576,0.1950608437950309,2.4021262075712606,2.5976181327761445,2.0715122389706853,1,38,1,2,1,0,0,0,0,0,0,0,0,0,2
7,1,0,16,0.07232131245649885,-0.5304735181015928,1.4150871681862802,-0.49692366672953675,-1.490861454475186,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.32413418519539583,1.2006778148859631,3.249182591208579,0.6498564275160148,1.9461084941169926,0.8268206244622702,1,12,0,7,0,0,0,0,0,0,0,0,0,0,3
4,14,4,17,-0.5590698679281356,-0.4819158305602286,1.0238064750974285,-1.3598911004349667,1.0613451582310764,0.3424594946260341,0.22793813529347418,-0.0747687294803286,0.5399159144055741,-0.38433096132877853,3.740962338433261,1.0253105601934025,1.0812494748055996,1.0269946972706725,1,9,1,5,1,0,0,0,0,0,0,0,0,0,1
9,1,4,10,-0.8866521137866087,-0.5304735181015928,0.7289282716101789,-1.0419557301224398,0.7242612659868513,0.3424594946260341,-0.2970380864178039,-0.0747687294803286,-1.0520747660046208,1.012990197738244,0.35821266705689175,0.27708520685188553,0.32329669481302054,0.46030877353603866,1,42,2,5,0,0,0,0,0,0,0,0,0,0,1
3,27,2,3,-0.05983032994958737,-0.5304735181015928,-1.647109560335165,-1.586987793515343,1.639203259221179,0.3424594946260341,0.4333636133544092,-0.0747687294803286,1.125922627728789,0.9310197648467972,1.5845156757792975,0.912269710355104,2.032119814044672,1.315861572108272,1,29,1,0,0,0,0,0,0,1,1,1,1,1,3
4,29,6,8,-0.872667813002896,-0.5304735181015928,-0.5639992359877649,0.6385597986723448,0.7483386868614424,0.3424594946260341,-0.8220143081290819,-0.0747687294803286,-1.5969221193218646,0.7352219320106732,0.73088827286364,0.15724475809503005,0.6596915052040169,0.21011932085210094,1,3,3,5,0,0,0,0,0,0,0,0,0,0,2
3,25,5,1,1.2585396264349396,0.9359686456476092,-1.4769875198617515,1.047333846217022,0.7242612659868513,0.3424594946260341,1.1181152068908589,0.17987770450090476,-1.6498738036995368,1.7807712231183375,2.065889862552013,3.3079797509564663,2.248849346533745,0.5083254638054199,0,35,3,5,1,0,0,0,0,0,1,1,1,1,7
5,8,4,10,-0.2454719228533754,-0.5304735181015928,-0.11601119607444245,-0.6331816825777625,0.17048058587133988,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,0.7526646811580391,-0.44132372221279953,4.489674454831827,2.008137695560487,1.1128015464850876,1.6122341008674252,1,38,1,5,0,0,0,0,0,0,0,0,0,0,4
5,23,2,6,-0.868822130287375,-0.5304735181015928,-0.22942588972338487,1.365269216529549,0.3630999528680436,-0.840972686436741,0.6616141445332258,-0.0747687294803286,1.154079080285647,0.970130421187549,1.0778871305590905,3.045922504616619,1.6656863920908755,0.6801997064634633,1,32,1,0,4,1,0,0,0,1,0,0,0,0,2
2,22,1,11,-0.5496304648991295,-0.5304735181015928,-0.3428405833723273,1.2290112006813232,-1.442706612726012,-2.813359654874699,-0.03454997556216475,0.4345241384821381,0.5323756730719881,0.6906512932628254,2.648900222249011,2.759582636080659,2.0653843352750005,0.5083254638054199,1,33,1,4,4,0,0,0,0,0,0,0,0,0,6
5,10,6,19,-1.1796232152053927,-0.5304735181015928,-0.5129626238457409,1.54694657099385,0.19455800674593104,-0.840972686436741,-0.023137449003223964,-0.0747687294803286,-1.6828301333640832,0.4530820160733578,1.5845156757792975,0.36948573648125177,1.2040742136802105,0.5979506433921016,0,3,3,8,0,0,0,0,1,0,0,0,0,0,4
1,27,4,13,0.292574049799976,-0.15172355527895126,-0.8532067047925682,-1.450729777667117,-0.8889259326105006,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.7542070072088802,-0.10689048970858946,0.6214039579048638,5.1001409585251825,3.4100052227176167,3.16302819755644,0,25,1,4,0,0,0,0,0,0,0,0,0,0,7
6,18,3,19,-1.1796232152053927,-0.5304735181015928,0.9614283935905105,-1.2690524232028162,0.12232574412216608,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,-1.7021295363876763,1.9392120781736124,1.0017633954086396,0.4126697883177731,1.788412699769485,0.6602629159412106,0,35,3,2,0,1,0,0,0,0,0,0,0,0,4
7,29,4,15,1.3172736897265338,-0.4430696805271371,1.1882577808883954,0.2752050897437427,-0.40737751511875414,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,0.9376958927013705,0.6741837218573031,0.1950608437950309,0.6609085979652572,1.2877084994243377,0.46030877353603866,0,43,1,9,1,0,0,0,0,0,0,0,0,0,6
6,18,0,9,-0.566062018319992,-0.5304735181015928,1.0975260259692416,0.3660437669758932,0.43533221549180856,0.3424594946260341,1.2778905787160304,-0.0747687294803286,0.5866002584910955,1.4539593031836862,2.144582145261621,3.2461365381466156,2.2294846804324764,1.7634266865788988,1,20,1,4,0,0,0,0,0,0,0,0,0,0,2
12,5,0,13,0.10168834410229562,-0.49648313682263834,-0.9666213984415106,-1.223633084586741,0.916880632983555,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,1.083753461161364,0.8635049326033524,0.35821266705689175,1.1935609487166607,3.3049929886491625,1.5057158501891548,0,36,1,8,0,0,0,0,0,0,0,0,0,0,6
8,19,0,2,-0.8737166355616746,-0.13715624901654197,0.11081819122344239,-0.13356895780093464,0.3390225319934524,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.6582217973570819,2.3586332018408642,0.4984421431643477,3.7139689023193574,2.3968934906365154,1.642850255369345,0,45,3,1,1,1,0,0,1,0,1,1,1,1,3
3,10,6,21,-0.8674237002090036,0.9068340331227905,0.178867007412808,0.32062442835981797,0.8928032121089639,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.6147029305869237,-0.43186050946148447,0.73088827286364,1.8506387991306783,1.2309690353411824,0.5083254638054199,0,9,1,0,0,0,0,0,0,0,1,1,1,1,3
1,29,4,17,0.14643810661017684,-0.4285023742647278,-0.5696699706702121,0.0026890580472911365,0.09824832324758347,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.4161947966171213,-0.3299557738028526,3.5865073591786185,0.7651904084093796,4.40595014571415,1.081311467304527,0,3,3,1,1,0,0,0,0,0,1,1,0,0,5
7,3,6,13,-0.24372388525541125,-0.5304735181015928,1.7553312491331075,-1.1327944073545904,-1.2741646666038995,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,-0.17970591505695208,-0.6214374235087944,1.7089363257509278,4.965626316630032,3.3753003192907394,1.729446836326371,1,41,0,8,1,0,0,0,0,0,0,0,0,0,6
7,29,4,11,0.07931346284835517,-0.46249275554368285,1.5285018618352226,-0.22440763503308517,-0.046216201999946464,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,0.9413098699886006,0.3652509192778211,0.1950608437950309,2.622575904997962,1.7244050277947025,1.539715331635665,0,43,1,8,0,0,0,0,0,0,0,0,0,0,6
4,23,1,13,0.3869680800900376,-0.5304735181015928,1.1315504340639242,-1.450729777667117,-1.2260098248547258,0.3424594946260341,0.2051130821755926,-0.0747687294803286,0.7485163258773705,-0.10958234447740876,2.79069445927764,5.1001409585251825,3.4100052227176167,3.1906650349414023,1,25,1,4,0,1,0,0,0,0,0,0,0,0,3
11,26,6,17,-0.8814080009927164,-0.5304735181015928,-0.0025965024255000337,0.6839791372884201,0.5316418989901561,-2.4188822611871075,-0.2970380864178039,-0.0747687294803286,-1.4024292055673298,-0.3540303192750556,2.750226505988365,2.144172914176933,4.40595014571415,2.843333413817903,1,3,3,9,3,0,0,0,0,0,1,0,0,0,1
1,10,1,8,-0.8712693829245246,-0.4819158305602286,-2.843634578331508,0.8202371531366458,2.1689065184620993,-0.840972686436741,-0.25138798018204056,-0.0747687294803286,1.214774279877681,1.1104298837725746,0.35821266705689175,0.2930904430833314,1.121128950080874,0.48460529130656294,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1
1,27,2,21,0.1317545907872783,0.7563052017445613,-0.6263773174946833,0.22978575112766744,0.6279515824885037,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.3830800875603235,-0.4493763847438326,2.1694944698891523,1.2918109277502088,3.774524444447982,1.7634266865788988,0,3,3,1,1,0,0,0,0,0,1,1,1,1,5
5,19,6,7,-0.27623738457754354,-0.5304735181015928,0.2242328848723848,1.2290112006813232,-1.490861454475186,-1.2354500801243327,-1.62089116725494,-0.0747687294803286,0.5461902240879234,-0.4014907637897417,1.0778871305590905,4.298410063736244,2.4252655479121192,2.298908553113446,1,9,1,0,1,0,0,0,0,0,0,0,0,0,3
1,25,4,7,-0.8653260550914467,2.2664492842809913,-1.1480849082798186,-0.4060849894973862,1.1335774208548413,0.3424594946260341,0.22793813529347418,-0.0747687294803286,-1.5830371774649303,0.6254965387633531,1.6277322900630347,1.7108672673473406,1.1897977169073086,1.2398703167674927,0,3,3,1,0,0,0,0,0,0,0,0,0,0,3
6,5,4,6,-0.36084240431900627,0.09106488242787028,-0.3428405833723273,0.502301782824119,-0.3110678316204066,0.3424594946260341,1.574616269248492,-0.0747687294803286,-1.6014474024557483,0.5172826626940548,5.168648109462175,1.6140099648058932,2.971829155157898,1.4340392301525262,0,3,3,5,0,0,0,0,0,0,0,0,0,0,4
12,24,3,1,2.549640196291227,1.7177474150635748,-1.1934507857393954,-0.042730280568784126,1.0613451582310764,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,-1.6334677430166882,0.3067338958798881,2.829588253850275,3.1828665437842214,2.2850100757142644,1.6652125157681856,0,3,3,5,0,0,0,0,0,0,1,1,1,1,4
12,14,2,8,-0.5503296799383152,-0.4236466055105914,-1.3068654793883379,1.047333846217022,-1.442706612726012,-2.813359654874699,1.3463657380696754,0.05255448751028808,0.3460656365055555,1.2795210601296496,0.4984421431643477,1.4384296456138344,2.283529198928078,0.8766978290194761,0,12,0,1,1,1,0,0,0,1,0,0,0,0,6
7,24,1,11,-0.8716189904441174,-0.5304735181015928,0.8536844346240149,-0.724020359809913,0.57979674073933,0.3424594946260341,-0.8220143081290819,-0.0747687294803286,-1.6169046968196275,0.5771937072047886,1.0017633954086396,4.338665150041714,2.971829155157898,0.9695573022740542,1,3,3,8,0,0,0,0,0,0,0,0,0,0,2
12,2,3,18,1.1445675750476803,-0.18571393655790633,-0.3995479301967985,0.6385597986723448,0.3149451111188698,-1.6299274738119243,-1.62089116725494,-0.0747687294803286,-1.4150961884088935,-0.32975861938832757,0.35821266705689175,0.7651904084093796,4.40595014571415,1.081311467304527,0,3,3,0,1,0,0,0,0,0,1,1,1,1,5
12,20,0,14,-0.9240601183830405,-0.5304735181015928,-1.4769875198617515,-0.3152463122652357,1.302119366976954,0.3424594946260341,0.4333636133544092,-0.0747687294803286,1.0007024905526087,0.638816808787916,2.2855185085866574,1.0845955687312385,0.8812916832050918,0.9695573022740542,1,18,1,6,0,0,0,0,0,0,0,0,0,0,5
1,10,1,15,-0.554524970173429,-0.4819158305602286,-1.6981461724771891,-0.3152463122652357,1.6632806800957616,0.3424594946260341,-0.3883382988893304,-0.0747687294803286,1.1074129146928935,0.9697293413988096,3.0252924782867403,0.5444723095630181,0.615504779291327,0.8437242868242821,1,29,1,0,1,0,0,0,0,0,0,0,0,0,1
5,23,0,16,-0.2412766326182615,-0.5304735181015928,0.3376475785213272,-0.9965363915063646,0.8205709494852075,0.3424594946260341,0.4333636133544092,-0.0747687294803286,1.2995790975297907,1.295887067139811,0.1950608437950309,0.604384173476509,2.032119814044672,0.5979506433921016,1,17,1,3,0,0,0,0,0,0,0,0,0,0,6
8,8,0,8,-0.24232545517704004,-0.5304735181015928,0.848013699941568,0.6839791372884201,-1.6834808214718895,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.6620241607800471,-0.18168748909943452,2.633549041980421,3.8568634686064884,2.5976181327761445,2.395760718950852,1,38,1,0,0,1,0,0,0,1,0,0,0,0,6
5,19,1,20,-1.1796232152053927,-0.5304735181015928,-0.5696699706702121,1.2290112006813232,-0.9611581952342656,-2.024404867499516,0.2051130821755926,0.05255448751028808,0.3501781575049568,1.2555582354923436,0.73088827286364,0.15724475809503005,2.408077438807185,0.271375105909815,0,12,0,2,4,1,0,0,0,1,1,0,0,0,4
7,6,3,7,-0.5069783475088053,-0.5304735181015928,0.45673300685271645,0.18436641251159216,0.57979674073933,-0.44649529274914923,0.2051130821755926,-0.0747687294803286,-1.3549707945438056,-0.595729085292387,4.95181179759256,4.135396576099284,2.994103008507704,2.675726363641092,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1
5,20,4,10,-1.0747409593275463,0.9214013393851999,0.9614283935905105,-0.17898829641700992,0.43533221549180856,0.3424594946260341,-0.25138798018204056,-0.0747687294803286,0.7244358050213736,-1.4492075585819388,0.35821266705689175,4.805121818262234,3.774524444447982,2.0861352197487433,0,8,1,5,0,0,0,0,0,0,0,0,0,0,6
8,31,2,6,-0.868822130287375,-0.5304735181015928,0.5077696189947408,1.54694657099385,-1.0815452996072044,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,-0.1771563378877296,-0.6082623308258359,1.9191837579141948,4.965626316630032,3.3753003192907394,2.283139098107015,1,41,0,5,1,0,0,0,0,0,1,1,0,0,6
7,9,1,19,-0.893993871698058,-0.41393506800231855,0.7913063531170969,0.5931404600562695,0.3630999528680436,0.3424594946260341,0.6616141445332258,-0.0747687294803286,1.2072261399018724,1.0100832654263063,0.1950608437950309,1.6012155704749116,1.9747681057136466,0.5979506433921016,0,32,1,5,1,1,0,0,0,0,0,0,0,0,3
8,31,1,18,1.0830366515993437,0.26587255757678124,1.0181357404149818,0.5931404600562695,-0.6722291447392142,0.3424594946260341,-1.62089116725494,-0.0747687294803286,0.953467796954443,0.7328893363972101,0.6214039579048638,0.2274725853263544,1.202983228708197,0.3836628531575726,0,18,1,0,1,0,0,0,0,0,0,0,0,0,5
6,1,5,11,-0.25526093340197425,-0.5304735181015928,-0.3428405833723273,0.6839791372884201,-1.7075582423464721,0.3424594946260341,-0.4796385113608571,0.30720092149152145,0.34078504570895235,1.439531383812065,2.842223802114487,2.6101336950126526,1.1897977169073086,1.0129416640771987,1,46,0,5,1,0,0,0,0,0,0,0,0,0,3
6,28,1,6,-0.2818311048910288,-0.5304735181015928,0.6778916594681544,1.047333846217022,0.07417090237299229,0.3424594946260341,-0.9361395737184902,-0.0747687294803286,0.6878237978849123,-1.5402457005204127,0.1950608437950309,1.4534689639104499,1.3759641254459427,0.6801997064634633,1,8,1,1,0,1,0,0,0,1,0,0,0,0,6
2,24,0,15,-0.9142711078344417,1.4021224460447066,-0.9666213984415106,-0.6786010211938378,-1.2741646666038995,0.3424594946260341,-0.023137449003223964,-0.0747687294803286,0.6188225952112766,1.3066272032304516,3.1247356020797197,3.3079797509564663,2.1231287502556486,1.0545218258997848,0,20,1,1,1,0,0,0,0,0,0,0,0,0,4
4,21,1,10,-0.44614663909965446,0.7902955830235164,-0.3995479301967985,0.2752050897437427,-0.43145493599334533,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.9760259125999174,0.6257693686097159,0.4984421431643477,3.117208276551625,1.4646495617186943,1.580650912676731,0,6,1,5,1,0,0,0,0,1,0,0,0,0,4
4,2,3,8,-0.7607934067331933,-0.5304735181015928,-1.1367434389149242,1.2290112006813232,1.0613451582310764,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.7311280074369684,2.0092935024316,2.1190333058941926,1.10595159868984,0.46530846845472007,1.3467408705075332,0,35,3,7,0,0,0,0,0,0,0,0,0,0,4
6,21,1,8,0.061133871829528626,-0.5304735181015928,0.7345990062926256,1.1381725234491726,0.7724161077360251,-0.44649529274914923,0.4333636133544092,-0.0747687294803286,0.6536996307361709,-1.6435607872534537,1.4920405607307874,0.8229093397561791,1.617105916203514,1.2054475331485908,1,8,1,1,0,0,0,0,0,1,0,0,0,0,6
7,20,2,10,-0.5573218303301716,-0.5304735181015928,1.5285018618352226,-0.13356895780093464,0.48348705724098234,0.3424594946260341,0.6616141445332258,-0.0747687294803286,0.10415932237252624,-1.123104597956083,0.73088827286364,0.7144082246998181,1.4287207188709918,0.8927856439194383,1,16,0,9,1,0,0,0,0,0,0,0,0,0,6
4,23,3,8,-1.1796232152053927,-0.5304735181015928,-0.5129626238457409,0.2752050897437427,0.2186354276205222,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,0.9500422835938229,0.34990254768000506,0.6214039579048638,3.9999654586695215,1.784758844516578,2.3742282858282224,0,43,1,5,1,0,0,1,0,0,0,0,0,0,4
5,8,2,2,-0.9132222852756631,1.9022666277207587,1.4150871681862802,-1.0419557301224398,0.5075644781155649,0.3424594946260341,0.4333636133544092,-0.0747687294803286,0.6331693172470874,-1.2271754432781354,0.35821266705689175,1.7778115102437595,0.09030682565429679,0.3836628531575726,0,8,1,1,0,0,0,0,0,0,1,1,1,1,3
3,9,4,7,-0.5601186904869142,-0.5304735181015928,-0.9666213984415106,0.5931404600562695,0.6761064242376775,0.3424594946260341,-0.8220143081290819,0.05255448751028808,-1.6737263093395536,1.9424563635948466,3.014781870259831,3.607280206288977,1.8862008341609906,1.2170539522040253,1,35,3,4,1,1,0,1,0,0,0,0,0,0,2
4,1,4,13,2.5297125676744368,0.21731487003541744,1.4717945150107514,-0.6331816825777625,0.603874161613921,0.3424594946260341,1.3463657380696754,-0.0747687294803286,0.7783415989171654,-2.0212114622967285,3.6100874000154253,5.269249391113456,3.816666533551717,2.208927252197459,0,8,1,7,1,1,0,0,0,0,0,0,0,0,6
11,13,0,4,-0.8702205603657462,-0.5304735181015928,-1.0743653574080059,0.5931404600562695,0.9650354747327288,0.3424594946260341,-0.4796385113608571,-0.0747687294803286,-1.5978287208301356,0.4056781289866784,0.35821266705689175,1.0553923391674644,1.9512868933749845,1.479435473771042,1,3,3,0,1,0,0,0,0,0,1,1,1,1,1
11,1,1,11,3.914158345262007,-0.4770600618060922,0.280940231696856,-0.724020359809913,-2.0687195554652886,0.3424594946260341,-1.62089116725494,-0.0747687294803286,-1.3856431388839296,-0.3266204787175376,4.016245858491663,1.3263008932304081,2.8468795122670096,1.6199764634759906,0,3,3,0,0,0,1,0,0,0,0,0,0,0,6
8,3,2,12,-0.5503296799383152,-0.5304735181015928,1.4150871681862802,-0.13356895780093464,0.7483386868614424,0.3424594946260341,-0.04596250212110554,-0.0747687294803286,0.7835019096545986,-1.961508126931802,4.087398858927244,3.0408488286125746,3.816666533551717,2.3144331880925093,1,8,1,1,1,0,0,0,0,1,0,0,0,0,0
